Manufacturer,Model,Technology,Message
Topsun Co Ltd,TSH-S475SB2BK(X),Mono-c-Si,"could not solve, check inputs"
Topsun Co Ltd,TSH-S475SB2BK(X)5,Mono-c-Si,"could not solve, check inputs"
Topsun Co Ltd,TSH-S480SB2BK(X),Mono-c-Si,"could not solve, check inputs"
Topsun Co Ltd,TSH-S480SB2BK(X)5,Mono-c-Si,"could not solve, check inputs"
Topsun Co Ltd,TSH-S485SB2BK(X),Mono-c-Si,"could not solve, check inputs"
Topsun Co Ltd,TSH-S485SB2BK(X)5,Mono-c-Si,"could not solve, check inputs"
Topsun Co Ltd,TSH-S490SB2BK(X),Mono-c-Si,"could not solve, check inputs"
Topsun Co Ltd,TSH-S490SB2BK(X)5,Mono-c-Si,"could not solve, check inputs"
Topsun Co Ltd,TOP CLASS 495,Mono-c-Si,"could not solve, check inputs"
Topsun Co Ltd,TOP CLASS 500,Mono-c-Si,"could not solve, check inputs"
Topsun Co Ltd,TOP CLASS 505,Mono-c-Si,"could not solve, check inputs"
Topsun Co Ltd,TOP CLASS 510,Mono-c-Si,"could not solve, check inputs"
Topsun Co Ltd,TOP CLASS 515,Mono-c-Si,"could not solve, check inputs"
Trina Solar,TSM-295DD05H(II),Mono-c-Si,"could not solve, check inputs"
,-0.276,,"fail(Nser, positive): 0"
Trina Solar,TSM-295DD05H.05(II),Mono-c-Si,"could not solve, check inputs"
,-0.276,,"fail(Nser, positive): 0"
Trina Solar,TSM-295DD05H.08(II),Mono-c-Si,"could not solve, check inputs"
,-0.276,,"fail(Nser, positive): 0"
Trina Solar,TSM-295DE05H(II),Mono-c-Si,"could not solve, check inputs"
,-0.276,,"fail(Nser, positive): 0"
Trina Solar,TSM-295DE05H.08(II),Mono-c-Si,"could not solve, check inputs"
,-0.276,,"fail(Nser, positive): 0"
Trina Solar,TSM-300DD05H(II),Mono-c-Si,"could not solve, check inputs"
,-0.276,,"fail(Nser, positive): 0"
Trina Solar,TSM-300DD05H.05(II),Mono-c-Si,"could not solve, check inputs"
,-0.276,,"fail(Nser, positive): 0"
Trina Solar,TSM-300DD05H.08(II),Mono-c-Si,"could not solve, check inputs"
,-0.276,,"fail(Nser, positive): 0"
Trina Solar,TSM-300DE05H(II),Mono-c-Si,"could not solve, check inputs"
,-0.276,,"fail(Nser, positive): 0"
Trina Solar,TSM-300DE05H.08(II),Mono-c-Si,"could not solve, check inputs"
,-0.276,,"fail(Nser, positive): 0"
Trina Solar,TSM-305DD05A.052(II),Mono-c-Si,"could not solve, check inputs"
Trina Solar,TSM-305DD05H(II),Mono-c-Si,"could not solve, check inputs"
,-0.276,,"fail(Nser, positive): 0"
Trina Solar,TSM-305DD05H.05(II),Mono-c-Si,"could not solve, check inputs"
,-0.276,,"fail(Nser, positive): 0"
Trina Solar,TSM-305DD05H.08(II),Mono-c-Si,"could not solve, check inputs"
,-0.276,,"fail(Nser, positive): 0"
Trina Solar,TSM-305DE05H(II),Mono-c-Si,"could not solve, check inputs"
,-0.276,,"fail(Nser, positive): 0"
Trina Solar,TSM-305DE05H.08(II),Mono-c-Si,"could not solve, check inputs"
,-0.276,,"fail(Nser, positive): 0"
Trina Solar,TSM-310DD05H(II),Mono-c-Si,"could not solve, check inputs"
,-0.276,,"fail(Nser, positive): 0"
Trina Solar,TSM-310DD05H.05(II),Mono-c-Si,"could not solve, check inputs"
,-0.276,,"fail(Nser, positive): 0"
Trina Solar,TSM-310DD05H.08(II),Mono-c-Si,"could not solve, check inputs"
,-0.276,,"fail(Nser, positive): 0"
Trina Solar,TSM-310DE05H(II),Mono-c-Si,"could not solve, check inputs"
,-0.276,,"fail(Nser, positive): 0"
Trina Solar,TSM-310DE05H.08(II),Mono-c-Si,"could not solve, check inputs"
,-0.276,,"fail(Nser, positive): 0"
Trina Solar,TSM-315DD05H(II),Mono-c-Si,"could not solve, check inputs"
,-0.276,,"fail(Nser, positive): 0"
Trina Solar,TSM-315DD05H.05(II),Mono-c-Si,"could not solve, check inputs"
,-0.276,,"fail(Nser, positive): 0"
Trina Solar,TSM-315DD05H.08(II),Mono-c-Si,"could not solve, check inputs"
,-0.276,,"fail(Nser, positive): 0"
Trina Solar,TSM-315DE05H(II),Mono-c-Si,"could not solve, check inputs"
,-0.276,,"fail(Nser, positive): 0"
Trina Solar,TSM-315DE05H.08(II),Mono-c-Si,"could not solve, check inputs"
,-0.276,,"fail(Nser, positive): 0"
Trina Solar,TSM-320DD05H(II),Mono-c-Si,"could not solve, check inputs"
,-0.276,,"fail(Nser, positive): 0"
Trina Solar,TSM-320DD05H.05(II),Mono-c-Si,"could not solve, check inputs"
,-0.276,,"fail(Nser, positive): 0"
Trina Solar,TSM-320DD05H.08(II),Mono-c-Si,"could not solve, check inputs"
,-0.276,,"fail(Nser, positive): 0"
Trina Solar,TSM-320DE05H(II),Mono-c-Si,"could not solve, check inputs"
,-0.276,,"fail(Nser, positive): 0"
Trina Solar,TSM-320DE05H.08(II),Mono-c-Si,"could not solve, check inputs"
,-0.276,,"fail(Nser, positive): 0"
Trina Solar,TSM-325DD05H(II),Mono-c-Si,"could not solve, check inputs"
,-0.276,,"fail(Nser, positive): 0"
Trina Solar,TSM-325DD05H.08(II),Mono-c-Si,"could not solve, check inputs"
,-0.276,,"fail(Nser, positive): 0"
Trina Solar,TSM-330DD05H(II),Mono-c-Si,"could not solve, check inputs"
,-0.276,,"fail(Nser, positive): 0"
Trina Solar,TSM-330DD05H.08(II),Mono-c-Si,"could not solve, check inputs"
,-0.276,,"fail(Nser, positive): 0"
Trina Solar,TSM-330PE14H,Multi-c-Si,"could not solve, check inputs"
,-0.298,,"fail(Nser, positive): 0"
Trina Solar,TSM-335PE14H,Multi-c-Si,"could not solve, check inputs"
,-0.298,,"fail(Nser, positive): 0"
Trina Solar,TSM-340PE14H,Multi-c-Si,"could not solve, check inputs"
,-0.298,,"fail(Nser, positive): 0"
Trina Solar,TSM-345PE14H,Multi-c-Si,"could not solve, check inputs"
,-0.298,,"fail(Nser, positive): 0"
Trina Solar,TSM-365DE14A(II),Mono-c-Si,"could not solve, check inputs"
,-0.2728,,"fail(Nser, positive): 0"
Trina Solar,TSM-365DEG14H(II),Mono-c-Si,"could not solve, check inputs"
,-0.269,,"fail(Nser, positive): 0"
Trina Solar,TSM-370DEG14H(II),Mono-c-Si,"could not solve, check inputs"
,-0.269,,"fail(Nser, positive): 0"
Trina Solar,TSM-375DEG14H(II),Mono-c-Si,"could not solve, check inputs"
,-0.269,,"fail(Nser, positive): 0"
Trina Solar,TSM-380DE14A(II),Mono-c-Si,"could not solve, check inputs"
,-0.273,,"fail(Nser, positive): 0"
Trina Solar,TSM-380DEG14H(II),Mono-c-Si,"could not solve, check inputs"
,-0.269,,"fail(Nser, positive): 0"
Trina Solar,TSM-385DEG14H(II),Mono-c-Si,"could not solve, check inputs"
,-0.269,,"fail(Nser, positive): 0"
Trina Solar,TSM-385DEG15MC(II),Mono-c-Si,"could not solve, check inputs"
Trina Solar,TSM-385DEG15MC.20(II),Mono-c-Si,"could not solve, check inputs"
Trina Solar,TSM-390DEG15MC(II),Mono-c-Si,"could not solve, check inputs"
Trina Solar,TSM-390DEG15MC.20(II),Mono-c-Si,"could not solve, check inputs"
Trina Solar,TSM-395DEG15MC(II),Mono-c-Si,"could not solve, check inputs"
Trina Solar,TSM-395DEG15MC.20(II),Mono-c-Si,"could not solve, check inputs"
Trina Solar,TSM-400DEG15MC(II),Mono-c-Si,"could not solve, check inputs"
Trina Solar,TSM-400DEG15MC.20(II),Mono-c-Si,"could not solve, check inputs"
United Renewable Energy Co._ Ltd.,F6K305H3A,Mono-c-Si,"could not solve, check inputs"
United Renewable Energy Co._ Ltd.,F6K310H3A,Mono-c-Si,"could not solve, check inputs"
United Renewable Energy Co._ Ltd.,F6K315H3A,Mono-c-Si,"could not solve, check inputs"
United Renewable Energy Co._ Ltd.,F6K320H3A,Mono-c-Si,"could not solve, check inputs"
Upsolar,UP-Z240P-B,Multi-c-Si,"could not solve, check inputs"
Upsolar,UP-M300MT,Mono-c-Si,"could not solve, check inputs"
Upsolar,UP-M305MT,Mono-c-Si,"could not solve, check inputs"
Upsolar,UP-M310MT,Mono-c-Si,"could not solve, check inputs"
Upsolar,UP-M315MT,Mono-c-Si,"could not solve, check inputs"
Upsolar,UP-M320MT,Mono-c-Si,"could not solve, check inputs"
Upsolar,UP-M325MT,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXM5-72-205/MS,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXM5-72-210/MS,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXM5-72-215/MS,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXM6-60-225/M,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXM6-60-230/M,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXM6-60-235/M,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXM6-60-240/M,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXM6-60-245/M,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXM6-60-250/M,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXP6-60-250/P,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXM6-60-255/M,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXP6-60-255/P,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXM6-60-260/M,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXP6-60-260/P,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXM6-60-265/M,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXM6-72-265/M,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXM6-60-270/M,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXM6-72-270/M,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXM6-72-275/M,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXM5-96-280/MS,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXM6-72-280/M,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXM5-96-285/MS,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXM6-72-285/M,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXM6-72-290/M,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXM6-72-295/M,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXM6-72-300/M,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXP6-72-300/P,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXM6-72-305/M,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXP6-72-305/P,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXM6-72-310/M,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXP6-72-310/P,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXM6-72-315/M,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXP6-72-315/P,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXM6-72-320/M,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXM6-72-325/M,Mono-c-Si,"could not solve, check inputs"
Znshine PV-Tech,ZXM6-72-330/M,Mono-c-Si,"could not solve, check inputs"
